float_id,cycle_number,latitude,longitude,datetime,temp_min,temp_max,salinity_mean,summary_text
1900976,157,-40.966,65.979,2013-09-21 12:27:39.000778197,2.461,11.879,34.70341666666667,"ARGO float 1900976 on cycle 157 reported data on 2013-09-21 at location 41.0°S, 66.0°E. The profile measured temperatures from 2.5°C to 11.9°C and salinities around 34.7 PSU."
1900977,156,-50.646,83.593,2013-09-11 07:22:02.998801885,2.01,3.593,34.16691428571429,"ARGO float 1900977 on cycle 156 reported data on 2013-09-11 at location 50.6°S, 83.6°E. The profile measured temperatures from 2.0°C to 3.6°C and salinities around 34.2 PSU."
1900977,157,-49.992,84.637,2013-09-21 22:36:21.003566400,2.147,6.693,34.31424285714286,"ARGO float 1900977 on cycle 157 reported data on 2013-09-21 at location 50.0°S, 84.6°E. The profile measured temperatures from 2.1°C to 6.7°C and salinities around 34.3 PSU."
1900978,155,-51.08,108.183,2013-09-01 05:15:37.000558080,1.687,4.027,34.235125000000004,"ARGO float 1900978 on cycle 155 reported data on 2013-09-01 at location 51.1°S, 108.2°E. The profile measured temperatures from 1.7°C to 4.0°C and salinities around 34.2 PSU."
1900978,156,-51.278,108.217,2013-09-11 17:28:57.001864391,1.684,3.522,34.21813888888889,"ARGO float 1900978 on cycle 156 reported data on 2013-09-11 at location 51.3°S, 108.2°E. The profile measured temperatures from 1.7°C to 3.5°C and salinities around 34.2 PSU."
1900978,157,-51.706,108.641,2013-09-22 11:13:27.001199084,1.725,4.299,34.240291666666664,"ARGO float 1900978 on cycle 157 reported data on 2013-09-22 at location 51.7°S, 108.6°E. The profile measured temperatures from 1.7°C to 4.3°C and salinities around 34.2 PSU."
1900979,155,-40.461,75.166,2013-09-01 16:32:14.001763231,2.528,12.827,34.88780555555556,"ARGO float 1900979 on cycle 155 reported data on 2013-09-01 at location 40.5°S, 75.2°E. The profile measured temperatures from 2.5°C to 12.8°C and salinities around 34.9 PSU."
1900979,156,-40.44,75.336,2013-09-12 07:31:48.000795960,2.506,12.717,34.880472222222224,"ARGO float 1900979 on cycle 156 reported data on 2013-09-12 at location 40.4°S, 75.3°E. The profile measured temperatures from 2.5°C to 12.7°C and salinities around 34.9 PSU."
1900979,157,-40.391,75.222,2013-09-22 19:52:40.002113945,2.52,12.382,34.86947222222222,"ARGO float 1900979 on cycle 157 reported data on 2013-09-22 at location 40.4°S, 75.2°E. The profile measured temperatures from 2.5°C to 12.4°C and salinities around 34.9 PSU."
1900980,155,-45.897,91.3,2013-09-02 01:14:24.000127581,2.282,8.567,34.47258333333333,"ARGO float 1900980 on cycle 155 reported data on 2013-09-02 at location 45.9°S, 91.3°E. The profile measured temperatures from 2.3°C to 8.6°C and salinities around 34.5 PSU."
1900980,156,-46.313,91.877,2013-09-12 18:56:50.002012291,2.292,8.077,34.39513888888889,"ARGO float 1900980 on cycle 156 reported data on 2013-09-12 at location 46.3°S, 91.9°E. The profile measured temperatures from 2.3°C to 8.1°C and salinities around 34.4 PSU."
1900980,157,-47.161,91.029,2013-09-23 09:08:38.000977298,2.198,7.758,34.419222222222224,"ARGO float 1900980 on cycle 157 reported data on 2013-09-23 at location 47.2°S, 91.0°E. The profile measured temperatures from 2.2°C to 7.8°C and salinities around 34.4 PSU."
1901006,130,-45.665642,35.618193,2013-09-10 09:04:29.000971272,2.742,6.321,34.1969192139738,"ARGO float 1901006 on cycle 130 reported data on 2013-09-10 at location 45.7°S, 35.6°E. The profile measured temperatures from 2.7°C to 6.3°C and salinities around 34.2 PSU."
1901006,132,-45.975477,35.06758,2013-09-30 09:09:30.000978771,2.771,6.269,34.187030634573304,"ARGO float 1901006 on cycle 132 reported data on 2013-09-30 at location 46.0°S, 35.1°E. The profile measured temperatures from 2.8°C to 6.3°C and salinities around 34.2 PSU."
1901045,152,3.379,55.186,2013-09-06 15:27:04.999233530,3.026,26.16,35.26130985915493,"ARGO float 1901045 on cycle 152 reported data on 2013-09-06 at location 3.4°N, 55.2°E. The profile measured temperatures from 3.0°C to 26.2°C and salinities around 35.3 PSU."
1901045,153,2.75,54.883,2013-09-16 19:19:09.006265945,2.874,26.787,35.278887323943664,"ARGO float 1901045 on cycle 153 reported data on 2013-09-16 at location 2.8°N, 54.9°E. The profile measured temperatures from 2.9°C to 26.8°C and salinities around 35.3 PSU."
1901045,154,2.697,55.065,2013-09-26 23:16:54.998814858,2.859,26.609,35.243309859154934,"ARGO float 1901045 on cycle 154 reported data on 2013-09-26 at location 2.7°N, 55.1°E. The profile measured temperatures from 2.9°C to 26.6°C and salinities around 35.2 PSU."
1901046,152,4.013,53.182,2013-09-06 08:09:22.999815299,2.889,26.502,35.18961111111111,"ARGO float 1901046 on cycle 152 reported data on 2013-09-06 at location 4.0°N, 53.2°E. The profile measured temperatures from 2.9°C to 26.5°C and salinities around 35.2 PSU."
1901046,153,4.417,53.367,2013-09-16 12:09:25.002241799,3.028,27.175,35.18172222222222,"ARGO float 1901046 on cycle 153 reported data on 2013-09-16 at location 4.4°N, 53.4°E. The profile measured temperatures from 3.0°C to 27.2°C and salinities around 35.2 PSU."
1901046,154,3.23,52.984,2013-09-26 16:13:43.000714577,2.841,27.003,35.14491666666667,"ARGO float 1901046 on cycle 154 reported data on 2013-09-26 at location 3.2°N, 53.0°E. The profile measured temperatures from 2.8°C to 27.0°C and salinities around 35.1 PSU."
1901049,152,-3.516,57.273,2013-09-07 06:15:30.998897167,2.595,28.355,34.98872222222222,"ARGO float 1901049 on cycle 152 reported data on 2013-09-07 at location 3.5°S, 57.3°E. The profile measured temperatures from 2.6°C to 28.4°C and salinities around 35.0 PSU."
1901049,153,-3.816,57.198,2013-09-17 10:33:02.999891589,2.536,28.171,34.95926388888889,"ARGO float 1901049 on cycle 153 reported data on 2013-09-17 at location 3.8°S, 57.2°E. The profile measured temperatures from 2.5°C to 28.2°C and salinities around 35.0 PSU."
1901049,154,-4.296,57.413,2013-09-27 14:10:06.997486088,2.508,28.569,34.98523611111111,"ARGO float 1901049 on cycle 154 reported data on 2013-09-27 at location 4.3°S, 57.4°E. The profile measured temperatures from 2.5°C to 28.6°C and salinities around 35.0 PSU."
1901058,210,-58.073,67.389,2013-09-01 21:52:41.000004039,-0.675,2.145,34.35727586206897,"ARGO float 1901058 on cycle 210 reported data on 2013-09-01 at location 58.1°S, 67.4°E. The profile measured temperatures from -0.7°C to 2.1°C and salinities around 34.4 PSU."
1901058,211,-58.119,67.884,2013-09-11 22:47:42.000003087,-1.21,2.106,34.339258620689655,"ARGO float 1901058 on cycle 211 reported data on 2013-09-11 at location 58.1°S, 67.9°E. The profile measured temperatures from -1.2°C to 2.1°C and salinities around 34.3 PSU."
1901058,212,-57.847,67.657,2013-09-21 22:55:18.999998641,-1.155,2.165,34.326793103448274,"ARGO float 1901058 on cycle 212 reported data on 2013-09-21 at location 57.8°S, 67.7°E. The profile measured temperatures from -1.2°C to 2.2°C and salinities around 34.3 PSU."
1901060,205,-26.919,86.418,2013-09-03 04:34:19.999997912,2.45,19.574,35.13598275862069,"ARGO float 1901060 on cycle 205 reported data on 2013-09-03 at location 26.9°S, 86.4°E. The profile measured temperatures from 2.5°C to 19.6°C and salinities around 35.1 PSU."
1901060,206,-26.462,86.251,2013-09-13 04:40:43.999997157,2.459,19.846,35.17358620689655,"ARGO float 1901060 on cycle 206 reported data on 2013-09-13 at location 26.5°S, 86.3°E. The profile measured temperatures from 2.5°C to 19.8°C and salinities around 35.2 PSU."
1901060,207,-26.255,86.135,2013-09-23 04:35:17.999995130,2.449,19.697,35.15741379310345,"ARGO float 1901060 on cycle 207 reported data on 2013-09-23 at location 26.3°S, 86.1°E. The profile measured temperatures from 2.4°C to 19.7°C and salinities around 35.2 PSU."
1901062,205,-30.52,82.125,2013-09-04 03:14:44.000002965,2.529,17.496,35.1065,"ARGO float 1901062 on cycle 205 reported data on 2013-09-04 at location 30.5°S, 82.1°E. The profile measured temperatures from 2.5°C to 17.5°C and salinities around 35.1 PSU."
1901062,206,-30.437,82.083,2013-09-14 00:45:09.999996048,2.51,16.917,35.09034482758621,"ARGO float 1901062 on cycle 206 reported data on 2013-09-14 at location 30.4°S, 82.1°E. The profile measured temperatures from 2.5°C to 16.9°C and salinities around 35.1 PSU."
1901062,207,-30.418,82.117,2013-09-24 03:27:04.000002445,2.502,16.879,35.102603448275865,"ARGO float 1901062 on cycle 207 reported data on 2013-09-24 at location 30.4°S, 82.1°E. The profile measured temperatures from 2.5°C to 16.9°C and salinities around 35.1 PSU."
1901064,205,-35.145,91.765,2013-09-04 13:06:54.000004161,2.484,14.368,34.99939655172414,"ARGO float 1901064 on cycle 205 reported data on 2013-09-04 at location 35.1°S, 91.8°E. The profile measured temperatures from 2.5°C to 14.4°C and salinities around 35.0 PSU."
1901064,206,-35.445,91.407,2013-09-14 10:00:36.000002545,2.543,14.381,35.01213793103448,"ARGO float 1901064 on cycle 206 reported data on 2013-09-14 at location 35.4°S, 91.4°E. The profile measured temperatures from 2.5°C to 14.4°C and salinities around 35.0 PSU."
1901064,207,-35.762,91.316,2013-09-24 11:00:04.000001777,2.52,14.244,35.010879310344826,"ARGO float 1901064 on cycle 207 reported data on 2013-09-24 at location 35.8°S, 91.3°E. The profile measured temperatures from 2.5°C to 14.2°C and salinities around 35.0 PSU."
1901070,183,-28.905,88.542,2013-09-09 10:51:58.000002580,19.334,19.334,37.064,"ARGO float 1901070 on cycle 183 reported data on 2013-09-09 at location 28.9°S, 88.5°E. The profile measured temperatures from 19.3°C to 19.3°C and salinities around 37.1 PSU."
1901070,184,-29.988,87.594,2013-09-19 09:07:32.000002559,18.341,19.542,11.367999999999999,"ARGO float 1901070 on cycle 184 reported data on 2013-09-19 at location 30.0°S, 87.6°E. The profile measured temperatures from 18.3°C to 19.5°C and salinities around 11.4 PSU."
1901070,185,-29.897,87.368,2013-09-29 08:19:51.000000764,16.003,18.765,36.991,"ARGO float 1901070 on cycle 185 reported data on 2013-09-29 at location 29.9°S, 87.4°E. The profile measured temperatures from 16.0°C to 18.8°C and salinities around 37.0 PSU."
1901116,160,-44.675,77.081,2013-09-03 04:09:41.999725336,2.477,11.175,34.76032394366197,"ARGO float 1901116 on cycle 160 reported data on 2013-09-03 at location 44.7°S, 77.1°E. The profile measured temperatures from 2.5°C to 11.2°C and salinities around 34.8 PSU."
1901116,161,-43.831,75.585,2013-09-13 07:52:21.999999385,2.512,11.197,34.765239436619716,"ARGO float 1901116 on cycle 161 reported data on 2013-09-13 at location 43.8°S, 75.6°E. The profile measured temperatures from 2.5°C to 11.2°C and salinities around 34.8 PSU."
1901116,162,-45.19,75.104,2013-09-23 11:59:46.999504423,2.619,11.992,34.85607042253521,"ARGO float 1901116 on cycle 162 reported data on 2013-09-23 at location 45.2°S, 75.1°E. The profile measured temperatures from 2.6°C to 12.0°C and salinities around 34.9 PSU."
1901117,158,-27.668,68.625,2013-09-04 03:50:30.999894754,2.311,19.642,35.0839,"ARGO float 1901117 on cycle 158 reported data on 2013-09-04 at location 27.7°S, 68.6°E. The profile measured temperatures from 2.3°C to 19.6°C and salinities around 35.1 PSU."
1901117,159,-27.706,68.668,2013-09-14 07:10:18.000980981,2.24,20.406,35.08957746478873,"ARGO float 1901117 on cycle 159 reported data on 2013-09-14 at location 27.7°S, 68.7°E. The profile measured temperatures from 2.2°C to 20.4°C and salinities around 35.1 PSU."
1901117,160,-27.765,68.492,2013-09-24 11:41:24.001344985,2.271,20.644,35.096816901408445,"ARGO float 1901117 on cycle 160 reported data on 2013-09-24 at location 27.8°S, 68.5°E. The profile measured temperatures from 2.3°C to 20.6°C and salinities around 35.1 PSU."
1901118,158,-27.677,52.236,2013-09-05 07:50:14.999481556,2.446,20.333,35.13918309859155,"ARGO float 1901118 on cycle 158 reported data on 2013-09-05 at location 27.7°S, 52.2°E. The profile measured temperatures from 2.4°C to 20.3°C and salinities around 35.1 PSU."
1901118,159,-27.281,51.302,2013-09-15 11:49:25.001394248,2.498,21.148,35.12475714285714,"ARGO float 1901118 on cycle 159 reported data on 2013-09-15 at location 27.3°S, 51.3°E. The profile measured temperatures from 2.5°C to 21.1°C and salinities around 35.1 PSU."
1901118,160,-27.006,50.365,2013-09-25 15:50:11.997985842,2.409,22.215,35.11049295774647,"ARGO float 1901118 on cycle 160 reported data on 2013-09-25 at location 27.0°S, 50.4°E. The profile measured temperatures from 2.4°C to 22.2°C and salinities around 35.1 PSU."
1901124,178,-12.622,51.698,2013-09-02 14:00:56.999985877,2.569,24.798,34.89754285714286,"ARGO float 1901124 on cycle 178 reported data on 2013-09-02 at location 12.6°S, 51.7°E. The profile measured temperatures from 2.6°C to 24.8°C and salinities around 34.9 PSU."
1901124,179,-12.643,52.251,2013-09-12 01:45:33.000008760,2.481,24.765,34.96268571428571,"ARGO float 1901124 on cycle 179 reported data on 2013-09-12 at location 12.6°S, 52.3°E. The profile measured temperatures from 2.5°C to 24.8°C and salinities around 35.0 PSU."
1901124,180,-12.491,52.335,2013-09-21 23:11:44.000017048,2.445,25.084,34.988098591549296,"ARGO float 1901124 on cycle 180 reported data on 2013-09-21 at location 12.5°S, 52.3°E. The profile measured temperatures from 2.4°C to 25.1°C and salinities around 35.0 PSU."
1901126,178,-33.291,61.852,2013-09-03 09:42:01.000005301,2.472,16.95,35.123485714285714,"ARGO float 1901126 on cycle 178 reported data on 2013-09-03 at location 33.3°S, 61.9°E. The profile measured temperatures from 2.5°C to 16.9°C and salinities around 35.1 PSU."
1901126,179,-32.902,62.147,2013-09-13 06:46:32.999978366,2.471,17.088,35.10987323943662,"ARGO float 1901126 on cycle 179 reported data on 2013-09-13 at location 32.9°S, 62.1°E. The profile measured temperatures from 2.5°C to 17.1°C and salinities around 35.1 PSU."
1901126,180,-32.533,62.786,2013-09-23 09:40:41.999991240,2.457,16.703,35.089414285714284,"ARGO float 1901126 on cycle 180 reported data on 2013-09-23 at location 32.5°S, 62.8°E. The profile measured temperatures from 2.5°C to 16.7°C and salinities around 35.1 PSU."
1901127,178,-22.438,58.432,2013-09-03 21:43:02.999990881,2.344,22.457,35.2573661971831,"ARGO float 1901127 on cycle 178 reported data on 2013-09-03 at location 22.4°S, 58.4°E. The profile measured temperatures from 2.3°C to 22.5°C and salinities around 35.3 PSU."
1901127,179,-22.408,57.853,2013-09-13 22:29:59.499982593,2.388,22.69,35.2067323943662,"ARGO float 1901127 on cycle 179 reported data on 2013-09-13 at location 22.4°S, 57.9°E. The profile measured temperatures from 2.4°C to 22.7°C and salinities around 35.2 PSU."
1901127,180,-22.331,57.205,2013-09-23 23:47:33.000028428,2.474,22.998,35.18062857142857,"ARGO float 1901127 on cycle 180 reported data on 2013-09-23 at location 22.3°S, 57.2°E. The profile measured temperatures from 2.5°C to 23.0°C and salinities around 35.2 PSU."
1901128,177,-53.833,115.052,2013-09-01 16:53:19.500033258,1.404,2.449,34.35668571428571,"ARGO float 1901128 on cycle 177 reported data on 2013-09-01 at location 53.8°S, 115.1°E. The profile measured temperatures from 1.4°C to 2.4°C and salinities around 34.4 PSU."
1901128,178,-54.826,114.564,2013-09-11 15:19:09.000003930,1.398,2.471,34.33328169014084,"ARGO float 1901128 on cycle 178 reported data on 2013-09-11 at location 54.8°S, 114.6°E. The profile measured temperatures from 1.4°C to 2.5°C and salinities around 34.3 PSU."
1901128,179,-55.443,115.632,2013-09-21 16:53:47.000024917,1.524,2.422,34.301071428571426,"ARGO float 1901128 on cycle 179 reported data on 2013-09-21 at location 55.4°S, 115.6°E. The profile measured temperatures from 1.5°C to 2.4°C and salinities around 34.3 PSU."
1901129,177,-33.433,77.953,2013-09-03 01:24:38.000016506,2.57,16.71,35.06501470588235,"ARGO float 1901129 on cycle 177 reported data on 2013-09-03 at location 33.4°S, 78.0°E. The profile measured temperatures from 2.6°C to 16.7°C and salinities around 35.1 PSU."
1901129,178,-33.24,77.222,2013-09-13 01:15:19.999985397,2.552,16.436,35.038970588235294,"ARGO float 1901129 on cycle 178 reported data on 2013-09-13 at location 33.2°S, 77.2°E. The profile measured temperatures from 2.6°C to 16.4°C and salinities around 35.0 PSU."
1901129,179,-33.085,76.835,2013-09-23 01:21:52.999986113,2.599,15.581,35.03666176470588,"ARGO float 1901129 on cycle 179 reported data on 2013-09-23 at location 33.1°S, 76.8°E. The profile measured temperatures from 2.6°C to 15.6°C and salinities around 35.0 PSU."
1901130,177,-44.634,129.413,2013-09-03 14:03:27.000017161,2.564,9.718,34.608000000000004,"ARGO float 1901130 on cycle 177 reported data on 2013-09-03 at location 44.6°S, 129.4°E. The profile measured temperatures from 2.6°C to 9.7°C and salinities around 34.6 PSU."
